time,open,high,low,close,volume
1786074300,1088.4,1089.9,1086.5,1087.5,11883
1786074360,1087.3,1091.5,1087.1,1091.5,2811
1786074420,1092.0,1092.0,1088.5,1088.5,4437
1786074480,1088.4,1089.7,1088.4,1089.7,1605
1786074540,1089.7,1089.7,1089.2,1089.2,3680
1786074600,1089.2,1089.9,1089.2,1089.9,651
1786074660,1089.9,1090.0,1088.9,1089.1,730
1786074720,1089.0,1089.0,1088.8,1088.9,294
1786074780,1088.8,1090.7,1088.8,1090.1,7061
1786074840,1090.5,1090.6,1090.3,1090.5,1255
1786074900,1090.3,1090.3,1088.5,1089.2,186
1786074960,1089.2,1089.3,1088.6,1088.9,71
1786075020,1088.9,1088.9,1088.1,1088.7,76
1786075080,1088.7,1088.8,1088.4,1088.4,1065
1786075140,1088.9,1088.9,1087.7,1088.7,1537
1786075200,1088.6,1088.6,1088.0,1088.0,547
1786075260,1088.2,1088.4,1088.0,1088.1,914
1786075320,1088.5,1088.5,1088.0,1088.0,623
1786075380,1088.6,1089.2,1088.6,1089.2,652
1786075440,1089.2,1089.9,1089.0,1089.0,959
1786075500,1089.0,1089.8,1088.6,1089.8,424
1786075560,1089.8,1089.8,1089.1,1089.7,76
1786075620,1089.2,1089.2,1088.7,1089.0,791
1786075680,1089.0,1089.2,1088.6,1088.6,298
1786075740,1089.2,1089.2,1088.5,1088.9,791
1786075800,1088.9,1089.5,1088.5,1088.8,1370
1786075860,1088.1,1088.1,1087.5,1087.5,2131
1786075920,1087.5,1088.0,1087.3,1087.3,1857
1786075980,1087.6,1088.1,1086.9,1087.0,1606
1786076040,1087.1,1087.4,1087.0,1087.4,161
1786076100,1087.3,1087.7,1087.3,1087.6,106
1786076160,1087.0,1087.0,1086.4,1086.4,1229
1786076220,1086.7,1086.8,1086.0,1086.0,2190
1786076280,1085.7,1086.5,1085.7,1086.3,396
1786076340,1086.3,1086.4,1085.8,1086.4,384
1786076400,1086.5,1086.5,1086.0,1086.5,912
1786076460,1086.5,1086.5,1086.0,1086.5,1328
1786076520,1086.0,1086.5,1086.0,1086.1,180
1786076580,1086.5,1086.9,1086.0,1086.5,1572
1786076640,1086.1,1086.8,1086.0,1086.0,1043
1786076700,1086.5,1087.0,1086.3,1086.9,1154
1786076760,1086.9,1086.9,1085.9,1086.0,1504
1786076820,1085.6,1086.6,1085.6,1086.1,466
1786076880,1086.4,1086.7,1086.0,1086.4,173
1786076940,1086.4,1086.5,1086.1,1086.1,325
1786077000,1086.5,1086.7,1086.1,1086.1,1233
1786077060,1086.4,1086.4,1085.6,1085.7,751
1786077120,1086.3,1086.3,1085.1,1085.8,223
1786077180,1085.8,1085.8,1085.2,1085.7,163
