time,open,high,low,close,volume
1780285500,1331.6,1335.5,1323.7,1324.0,1117524
1780285800,1324.2,1326.1,1320.8,1322.0,351659
1780286100,1321.7,1326.5,1321.6,1325.0,210347
1780286400,1325.0,1329.6,1325.0,1328.8,220437
1780286700,1329.1,1332.8,1326.4,1331.2,187768
1780287000,1332.1,1332.5,1327.4,1327.7,99982
1780287300,1327.9,1328.4,1326.4,1326.7,64763
1780287600,1326.7,1328.5,1326.5,1328.4,52601
1780287900,1328.4,1328.8,1327.4,1327.5,56023
1780288200,1327.1,1327.1,1325.3,1326.6,69894
1780288500,1326.6,1327.9,1326.0,1327.5,67934
1780288800,1327.2,1327.7,1325.5,1326.7,66433
1780289100,1326.5,1327.6,1325.5,1327.5,52107
1780289400,1327.4,1327.7,1326.2,1327.2,34904
1780289700,1327.2,1327.2,1325.2,1325.5,51761
1780290000,1325.6,1325.6,1324.4,1324.7,78043
1780290300,1324.8,1324.8,1323.1,1324.1,59807
1780290600,1323.8,1324.2,1322.0,1322.2,107109
1780290900,1322.2,1324.4,1320.5,1323.3,152267
1780291200,1323.0,1324.9,1322.8,1324.8,86950
1780291500,1324.7,1324.7,1323.3,1323.4,69510
1780291800,1323.4,1326.1,1323.4,1326.0,70396
1780292100,1325.5,1327.8,1325.5,1327.7,79980
1780292400,1327.5,1328.7,1326.6,1328.6,145690
1780292700,1328.1,1328.1,1326.7,1327.5,72775
1780293000,1327.4,1327.8,1326.1,1326.7,64039
1780293300,1326.2,1327.7,1326.2,1327.4,38564
1780293600,1327.4,1327.4,1325.3,1325.7,58411
1780293900,1325.7,1327.0,1325.3,1326.8,106670
1780294200,1326.8,1327.0,1326.2,1326.6,34738
1780294500,1326.6,1326.6,1325.5,1326.4,81071
1780294800,1326.0,1330.3,1326.0,1329.9,175336
1780295100,1329.9,1329.9,1325.6,1326.7,198901
1780295400,1326.7,1327.5,1325.1,1327.2,235658
1780295700,1327.0,1328.8,1325.4,1325.4,278810
1780296000,1326.3,1327.0,1324.0,1326.5,297382
1780296300,1326.5,1326.5,1323.2,1324.5,125795
1780296600,1324.3,1324.5,1322.3,1323.0,168590
1780296900,1323.0,1324.2,1322.1,1323.2,121050
1780297200,1323.2,1325.5,1322.8,1325.0,128186
1780297500,1325.0,1328.4,1324.6,1327.1,93698
1780297800,1327.0,1327.8,1326.0,1327.3,96483
1780298100,1327.3,1328.0,1327.2,1328.0,36164
1780298400,1328.0,1328.1,1327.1,1327.9,54138
1780298700,1328.0,1328.8,1327.3,1328.3,129440
1780299000,1328.5,1328.9,1326.0,1326.5,74779
1780299300,1326.5,1326.5,1324.6,1325.5,112836
1780299600,1325.1,1325.4,1322.4,1323.2,117690
1780299900,1323.0,1325.0,1323.0,1324.6,83792
1780300200,1324.2,1324.7,1323.2,1323.3,54565
1780300500,1323.3,1323.9,1322.7,1323.9,71229
1780300800,1323.7,1324.0,1323.4,1324.0,51166
1780301100,1323.5,1324.9,1323.0,1324.8,106300
1780301400,1324.6,1324.9,1323.7,1324.4,102313
1780301700,1324.4,1324.9,1321.5,1321.6,207207
1780302000,1321.7,1322.4,1320.2,1322.3,286662
1780302300,1322.0,1323.7,1321.7,1323.5,112968
1780302600,1323.5,1323.6,1320.5,1320.8,117331
1780302900,1320.8,1321.5,1320.0,1320.4,97687
1780303200,1321.0,1321.7,1320.3,1321.0,90784
1780303500,1321.0,1322.0,1319.4,1321.9,244324
1780303800,1321.7,1321.8,1319.1,1319.5,124255
1780304100,1319.5,1320.5,1318.6,1319.4,234380
1780304400,1319.2,1321.1,1319.0,1320.3,162093
1780304700,1320.4,1321.1,1320.0,1320.4,86772
1780305000,1320.4,1321.8,1320.4,1321.5,94591
1780305300,1321.8,1323.1,1321.2,1321.8,136772
1780305600,1322.0,1322.0,1319.9,1321.2,172938
1780305900,1321.2,1321.5,1320.0,1320.8,178427
1780306200,1320.8,1320.8,1319.2,1319.4,293507
1780306500,1319.4,1320.5,1319.0,1320.2,276786
1780306800,1320.3,1321.0,1319.7,1319.8,246568
1780307100,1319.7,1321.0,1319.6,1320.3,284002
1780307400,1320.5,1320.5,1319.0,1319.9,281056
1780307700,1319.8,1321.6,1318.5,1320.9,304752
1780308000,1320.2,1320.2,1320.2,1320.2,80
1780371900,1307.7,1319.3,1307.7,1317.9,773182
1780372200,1318.1,1320.2,1316.2,1318.6,345589
1780372500,1318.7,1320.0,1317.0,1318.6,157427
1780372800,1318.2,1318.7,1316.5,1317.4,132912
1780373100,1317.3,1317.9,1315.8,1317.3,236666
1780373400,1317.2,1317.6,1315.7,1317.6,185786
1780373700,1317.5,1318.0,1316.4,1317.8,139289
1780374000,1318.0,1318.7,1317.2,1317.5,371947
1780374300,1317.9,1321.7,1317.1,1317.2,481521
1780374600,1317.9,1317.9,1314.9,1315.2,150190
1780374900,1314.8,1316.0,1313.5,1315.0,175045
1780375200,1314.7,1314.7,1312.0,1312.4,136532
1780375500,1312.4,1313.8,1311.4,1313.8,185641
1780375800,1313.6,1315.8,1313.0,1314.6,206453
1780376100,1314.7,1315.6,1314.0,1314.5,204826
1780376400,1314.9,1314.9,1312.3,1312.5,163167
1780376700,1312.7,1313.9,1312.3,1313.4,195110
1780377000,1313.5,1313.8,1312.3,1312.3,211553
1780377300,1312.0,1312.4,1310.3,1310.5,143333
1780377600,1310.5,1311.0,1309.0,1309.0,238142
1780377900,1309.1,1309.6,1306.1,1307.7,533993
1780378200,1307.7,1307.7,1305.2,1306.0,196916
